SongNumber,SongID,AlbumID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,Energy,KeySignature,KeySignatureConfidence,SongHotttnesss,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
9306,b'SOLIWUR12A58A7D769',288001,,b'',,b"Kassav'",0.0,268.90404,0.0,2,0.338,0.0,147.781,4,0.147,b'An Mouvman',2009
9307,b'SOLXNRC12A81C21193',132377,,b'',,b'Michelle Tumes',0.0,265.29914,0.0,6,0.307,0.26586104921065007,111.824,4,0.96,b'Hold On (LP Version)',0
9308,b'SODXUDI12A8C1408A2',657107,,b'',,b'Tum Tum',0.0,188.94322,0.0,1,0.678,nan,206.791,4,1.0,b'Money In Da Bank [Screwed]',0
9309,b'SOIMTBN12A6D4F56FA',85340,,b'',,b'Mercedes Castro',0.0,184.42404,0.0,2,0.66,nan,149.293,5,1.0,b'Vendiste Los Gueyes -Maldita Miseria-',0
9310,b'SOKQDCS12AF72A920F',303436,,b'Bakersfield CA',,b'Korn',0.0,231.73179,0.0,2,0.182,nan,110.071,4,0.762,b'Make Me Bad',1999
9311,b'SOCJFFQ12A8C13E02A',109053,,b'',,b'BeauSoleil',0.0,268.30322,0.0,5,0.0,0.0,119.663,4,0.0,b"'Ti Monde (LP Version)",1991
9312,b'SOEYFIJ12A8C13E773',213943,,b'Chuckatuck VA',,b'Charlie Byrd / Laurindo Almeida',0.0,172.43383,0.0,2,1.0,nan,115.798,1,0.0,b'Choro II',0
9313,b'SORPCNQ12A8C136BB9',252899,,b'',,b'Knack',0.0,285.51791,0.0,7,0.707,0.33023468276864437,142.432,4,0.0,b'Seven Days Of Heaven',0
9314,b'SOEEOUU12A8C1350F4',256119,,b'Illinois',,b'The Skabs',0.0,121.65179,0.0,7,0.225,0.0,94.072,1,0.0,b'Woe is Woman',0
9315,b'SONBEXJ12AB0182AC8',345513,,b'',,b'Clarisse Lavanant',0.0,175.17669,0.0,2,0.6,nan,177.931,4,0.744,b'Beaux parleurs',0
9316,b'SOJLKEV12A6D4F5BEF',22484,56.85147,b'Lynn Lake Manitoba Canada',-101.04893,b'Tom Cochrane',0.0,208.79628,0.0,2,0.976,0.0,89.042,1,0.077,b'Revelations:  Visions In A Dream',0
9317,b'SOUHVMV12A58A7C4D9',57767,37.16793,b'USA',-95.84502,b'Crabby Appleton',0.0,186.69669,0.0,1,0.361,0.5701059300583878,89.091,1,0.058,b'Go Back',1970
9318,b'SOWROAS12A8C14258B',239553,,b'Barking Essex England',,b'Billy Bragg',0.0,180.1922,0.0,0,0.452,0.23158498839158823,81.256,4,1.0,b'Goodbye (Solo Version)',2008
9319,b'SOSWZOB12A58A7E693',599144,33.35303,b'Inverness MS',-90.59005,b'Little Milton',0.0,264.59383,0.0,3,0.465,nan,76.415,1,0.692,b'My Way',0
9320,b'SOMCTKM12A8C138B86',160142,,b'',,b'Juan Carlos Baglietto',0.0,232.61995,0.0,10,0.572,0.20138744193431418,97.342,3,0.666,b'Tiempos Dificiles',1982
9321,b'SOCKOBC12A81C238AE',181884,,b'',,b'Remi Nicole',0.0,379.37587,0.0,10,0.216,nan,84.009,1,1.0,b'Rock N Roll',0
9322,b'SOLVUWT12A6D4FA589',48105,,b'',,b'Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt',0.0,413.1522,0.0,7,0.439,nan,160.246,1,0.0,b'1. Molto allegro con fuoco',0
9323,b'SOINJPD12A6D4F8726',416722,,b'',,b'Junior Jack',0.0,96.10404,0.0,0,0.066,0.7903445603060839,106.216,3,0.375,b'E Samba (Accapella)',0
9324,b'SOORQPU12AB0188E50',420338,,b'',,b'Andr\xc3\xa9 Blot',0.0,179.85261,0.0,10,0.444,nan,199.483,3,0.695,b'Breiz Ma bro',0
9325,b'SOOZSTX12AB01842AA',511911,,b'',,b'All Leather',0.0,108.38159,0.0,2,0.16,0.476435219642529,84.562,1,0.389,b'As The Hog Pisseth',0
9326,b'SODREXM12AB017C1E8',623039,,b'Kingsland AR',,b'Johnny Cash',0.0,80.03873,0.0,1,0.083,nan,196.303,4,0.572,b'You Tell Me',1959
9327,b'SOVKAUG12AC468672A',689685,,b'CANADA - Ontario',,b'Dave Rave_ Mark McCarron',0.0,165.61587,0.0,6,0.33,nan,102.16,4,0.0,b'They Held Hands',0
9328,b'SOFAWJJ12AB0180A39',543041,,b'',,b'Michelle & Vickie',0.0,190.56281,0.0,10,0.226,nan,113.373,5,0.686,b'Party For Pink',0
9329,b'SOMDTTT12A8C13F1CB',303421,,b'',,b'Ben E. King',0.0,167.3922,0.0,10,0.608,nan,86.819,4,0.476,b'Let It Be Me',0
9330,b'SOLAZFN12AB018A094',725669,23.0833,b'Havana Cuba [Jesus Maria]',-82.4167,b'Mongo Santamaria',0.0,194.76853,0.0,2,0.579,nan,118.295,1,0.0,b'Lady Marmalade',1975
9331,b'SOHZHHE12A8C1360C0',144765,37.97615,b'Athens Greece',23.73641,b'Astarte',0.0,515.36934,0.0,4,0.596,0.4432913119053975,129.088,3,0.453,b'Oblivious Darkness',2002
9332,b'SOJPZIX12AB018B2BD',769725,,b'',,b'Floor',0.0,211.90485,0.0,0,0.045,0.26695518627553855,160.598,4,0.0,b'Heather',2009
9333,b'SOBQSLF12A8C139785',296721,42.50382,b'Italy',12.57347,b'Sergio Franchi',0.0,170.94485,0.0,8,0.217,0.6417711932865512,69.768,4,1.0,b'Silent Night',1987
9334,b'SOMDVKP12AAF3B3CD6',529684,,b'',,b'Sulk',0.0,552.93342,0.0,11,0.005,0.0,127.92,4,0.0,b'Only You (Chimi-Changa Club Mix)',0
9335,b'SOGQTEC12A6D4FC958',275032,39.49974,b'Utah',-111.54732,b'Trafik',0.0,505.67791,0.0,10,0.777,nan,125.012,4,1.0,b'Smoke',0
9336,b'SOSTBCB12A58A75D60',715982,,b'',,b'The Accursed',0.0,171.15383,0.0,0,0.204,nan,128.928,1,0.0,b'Slaughter The Gods',0
9337,b'SOGOJEP12AB018D355',675211,,b'Brooklyn NY',,b'Fabolous',0.0,225.14893,0.0,1,0.164,nan,200.435,4,1.0,b"Ma' Be Easy [Explicit Version]",0
9338,b'SOLKBKQ12A8C13400C',87397,30.22032,b'Lafayette LA',-92.01705,b'Eddy Raven',0.0,204.85179,0.0,5,0.92,nan,133.428,1,0.061,b'I WANNA HEAR IT FROM YOU',1995
9339,b'SODEXMV12A8C13B960',597033,,b'',,b'RUN-DMC',0.0,267.59791,0.0,10,0.275,0.4507622416414992,73.507,5,0.69,b'Faces',1990
9340,b'SOQORVZ12AB01899FF',417678,,b'',,b'Patrick Saint-Eloi',0.0,314.122,0.0,10,0.675,0.0,130.092,4,1.0,b'Ola ou y\xc3\xa9',0
9341,b'SOISAFU12CF5F882E5',312389,,b'Napanee Ontario Canada',,b'Avril Lavigne',0.0,224.93995,0.0,0,0.648,nan,118.055,4,0.692,b'How Does It Feel',2004
9342,b'SOBMBXU12A6D4F894C',34351,,b'Mexico City Mexico',,b'Sasha',0.0,181.65506,0.0,7,0.024,nan,116.024,4,0.866,b'Do It To Me',0
9343,b'SOGOQUK12AB018C3F1',774126,,b'Akron OH',,b'James Ingram',0.0,376.68526,0.0,2,0.312,0.0,76.385,3,0.6,b"A Baby's Born",1993
9344,b'SONQNCK12A8C13ADCB',265300,8.4177,b'Panama',-80.11278,b'Danilo Perez / Claus Ogerman',0.0,459.31057,0.0,4,0.566,0.0,100.394,4,0.0,b'The Saga Of Rita Joe',2008
9345,b'SORIFID12A8C140949',254009,,b'New York',,b'Solomon',0.0,284.23791,0.0,5,0.663,nan,95.619,4,0.0,b'25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue',0
9346,b'SOIUSAD12AC4689EB2',783194,34.18806,b'Newbury Park CA',-118.94151,b'Hot Wire',0.0,194.66404,0.0,6,0.481,0.0,110.198,4,0.227,b'Like A Prayer (Tribute To Madonna)',0
9347,b'SOMGVPO12A6D4F81E4',47538,,b'Gainesville FL',,b'Sister Hazel',0.0,332.93016,0.0,10,0.914,0.5982421548680179,119.461,4,0.96,b'Cerilene',1997
9348,b'SODYDMB12AC46896F8',605243,30.33138,b'Jacksonville FL',-81.6558,b'Evergreen Terrace',0.0,159.4771,0.0,7,0.585,0.5109620440021506,112.421,1,0.0,b"Look Up At The Stars And You're Gone",2001
9349,b'SOESUUA12A58A7BA05',240561,,b'Japan',,b'Lyrics Born',0.0,200.38485,0.0,1,0.0,nan,85.012,4,0.189,b'Bad Dreams',2003
9350,b'SOHLRVJ12A8C13A9A2',104787,37.87869,b'Bay Area CA',-121.94345,b'Rancid',0.0,113.47546,0.0,8,0.346,0.616797018841478,190.922,3,0.167,b'Black Lung (Album Version)',0
9351,b'SOFUWDG12A8C142F6D',637620,,b'',,b'Joe McBride',0.0,291.13424,0.0,3,0.338,0.37598430150044215,93.331,5,0.626,b'This Is How A Heart Breaks',0
9352,b'SOBWIWM12A8C13BA6D',113416,,b'',,b'Tulipunaruusut',0.0,209.34485,0.0,7,0.326,nan,118.577,4,0.0,b'Ilta Oulunjoella',0
9353,b'SOVZVNF12A67ADA382',68110,,b"St. Mary's Jamaica",,b'Lady Saw',0.0,230.53016,0.0,11,0.77,0.21508031850922793,97.004,4,0.78,b'Bare As You Dare',1994
9354,b'SOZIGEW12AB0183C28',360812,51.76102,b'Hatfield Hertfordshire England',-0.23396,b'Babe Ruth',0.0,365.16526,0.0,4,0.471,0.0,111.315,4,0.0,b'Dancer (2007 Digital Remaster)',1975
9355,b'SONJXBM12A8C13C358',262136,,b'United States',,b'Greater Vision',0.0,252.682,0.0,5,0.526,0.0,129.493,4,0.423,b"Heaven's Hero (Featuring Champion Of Love)",0
9356,b'SOHCBTN12A8C134568',251858,35.32689,b'Robbinsville NC',-83.80489,b'Ronnie Milsap',0.0,151.37914,0.0,7,0.0,nan,112.88,4,0.375,b"Don't You Know How Much I Love You",1983
9357,b'SOCVAQV12A8C13627A',99148,,b'',,b'David Hudson',0.0,350.56281,0.0,10,0.726,nan,166.989,4,0.439,b'Monkey & Turtle',0
9358,b'SOOTRFL12A6D4F5428',35097,,b'',,b'Headliners',0.0,216.89424,0.0,9,0.712,0.6382279641323373,160.158,4,0.835,b'Sag Ihnen Bescheid',2005
9359,b'SOCNGFJ12A6D4F6DFD',85625,,b'Wales',,b'Funeral For A Friend',0.0,261.14567,0.0,8,0.847,0.4961753356732933,105.324,4,0.377,b'Crash And Burn [Home Demo]',2007
9360,b'SOHJRZY12A63110838',587,,b'',,b'The Stranglers',0.0,217.96526,0.0,4,0.646,0.5814936371515848,107.657,1,0.0,b'It Only Takes Two To Tango',1981
9361,b'SOQTSEB12AB01884A0',705863,,b'',,b'Hot Club Of Detroit',0.0,309.96853,0.0,4,0.629,nan,110.19,4,1.0,b'Night Time',0
9362,b'SOTNNLV12A8C1344BF',287254,,b'',,b'The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan',0.0,208.48281,0.0,8,0.588,0.7801572240193583,117.947,4,1.0,b'Telephone Song',1990
9363,b'SOJRJDG12AF72A7B93',482768,51.50632,b'London England',-0.12714,b'George Michael',0.0,281.33832,0.0,10,0.965,nan,127.844,4,0.675,b'Praying For Time',1990
9364,b'SOMCXMF12A6D4FA0EA',53172,,b' Ub\xc3\xa1 Minas Gerais',,b'Nelson Ned',0.0,149.4722,0.0,7,0.482,0.0,164.983,3,0.0,b'Antes Que Seja Tarde',0
9365,b'SOXEXXA12A8C140B83',312177,36.16778,b'Nashville Tennessee',-86.77836,b'Kings Of Leon',0.0,211.40853,0.0,7,0.37,0.6570749615380702,125.19,4,0.98,b'Woo Hoo',2007
9366,b'SOZSESR12AC468B782',735578,41.88415,b'Chicago IL',-87.63241,b'The Chi-Lites',0.0,274.83383,0.0,9,0.401,0.47391251750218427,139.925,4,0.0,b'The Coldest Days Of My Life',1972
9367,b'SOBCRBS12A6D4FBC7A',239681,30.53301,b'Opelousas LA',-92.08238,b'Clifton Chenier',0.0,191.13751,0.0,11,0.569,0.24906579485370342,203.773,4,0.0,b"Clifton's Two Step",0
9368,b'SOGCKGR12AB0184479',800541,,b'',,b'YZ',0.0,247.82322,0.0,1,0.608,0.0,74.413,4,1.0,b'More than War',0
9369,b'SORXUZT12AB018AC61',517480,,b'',,b'Aphasia',0.0,984.55465,0.0,1,0.571,nan,65.009,4,0.699,b'mixture of noize (part two: "walter sobchak" - live extract)',2001
9370,b'SOQIDYH12A6D4F79EA',22385,,b'London England',,b'Leona Naess',0.0,199.07873,0.0,11,0.121,0.5873225221412586,93.259,4,0.863,b'Chase',2000
9371,b'SOJLUMZ12AB0186CA1',658023,,b'',,b'Johnny Pearson',0.0,153.70404,0.0,5,0.274,0.0,113.761,4,0.0,b'Purple Haze',0
9372,b'SOOPQHG12AB01872B9',514078,,b'',,b'Fast Eddie',0.0,278.54322,0.0,6,0.844,nan,126.039,4,0.718,b'Yo Yo Get Funky',1990
9373,b'SOKQGOQ12A8C13931A',42204,53.4796,b'Manchester England',-2.24881,b'Happy Mondays',0.0,200.80281,0.0,11,0.504,0.5920543875413302,113.781,4,1.0,b"Grandbag's Funeral",1990
9374,b'SOAXEBM12AB017E5F9',345564,,b'',,b'Steve Green',0.0,126.37995,0.0,2,0.306,0.0,71.065,1,0.282,b'Launder_ Lather_ Swab & Shower',0
9375,b'SOYWTMP12AB017B32B',386910,,b'US',,b'Toby Love Feat. Girlz Talk',0.0,230.86975,0.0,0,0.496,0.0,127.971,4,0.55,b'Yo Quiero Saber',0
9376,b'SOSEGYU12AB01847FF',578298,38.99792,b'Colorado',-105.55096,b'Don Francisco',0.0,395.15383,0.0,9,0.168,0.26586104921065007,97.115,4,0.358,b'Gotta Tell Somebody',1991
9377,b'SOARLQW12A6D4FAC77',176242,,b'',,b'DJ Godfather',0.0,45.08689,0.0,10,0.187,0.0,170.548,1,0.0,b'From Da Back',2003
9378,b'SONQTPR12AC4688276',744144,,b'',,b'Swans Of Avon',0.0,196.54485,0.0,4,0.152,nan,166.011,4,0.0,b'When Heaven Falls',1995
9379,b'SOAQINO12AB0185F69',632983,,b'Firenze Italy',,b'Piero Umiliani',0.0,140.79955,0.0,2,0.295,nan,144.474,4,0.0,b'Centrali termiche',0
9380,b'SOQTWNU12AB0186528',419161,33.74831,b'Atlanta GA',-84.39111,b'Ghetto Mafia',0.0,267.49342,0.0,9,0.0,nan,93.991,4,0.706,b'Chicken Fed',0
9381,b'SOHYEJU12AC3DF9CE7',694101,,b'',,b'Adam Richmond',0.0,36.10077,0.0,7,0.006,nan,114.057,3,0.741,b'Pic & Run',0
9382,b'SOVEJCH12AB0187974',662047,,b'',,b'Mons Leidvin Takle',0.0,156.13342,0.0,7,0.627,0.0,113.069,3,0.429,b'Du Er Venta I Himlen',0
9383,b'SOLSYJA12AB018810D',465578,,b'',,b'Leon Lai',0.0,265.482,0.0,11,0.051,nan,130.008,4,0.263,b'Mei Zi',0
9384,b'SOLCKVN12AB01873D0',585297,,b'',,b'Zombina & The Skeletones',0.0,152.65914,0.0,2,0.648,0.5473248320344863,91.018,4,0.801,b"Can't Break a Dead Girl's Heart",2002
9385,b'SOFIGYP12A6D4FA5C7',53053,39.37413,b'Volos Greece',22.95775,b'Vangelis',0.0,297.66485,0.0,7,1.0,0.6248335335556564,163.789,1,0.207,b'Twilight',1990
9386,b'SOMFYIV12A58A7F0B5',287832,,b'Queensbridge NY',,b'Mobb Deep',0.0,274.1024,0.0,9,0.493,nan,91.913,4,1.0,b'Hell On Earth (Front Lines)',1996
9387,b'SOZHGUS12AB0183E50',768882,,b'',,b'Carroll Thompson',0.0,188.15955,0.0,4,0.292,nan,127.506,1,0.0,b'Change',0
9388,b'SOLXPTW12AB017D6EB',340648,,b'',,b'Mick Moloney',0.0,204.95628,0.0,2,0.627,0.0,229.749,1,0.0,b'Medley',0
9389,b'SOGZQIX12AB018F072',586392,,b'',,b'Taya wooden',0.0,267.59791,0.0,4,0.443,0.0,160.251,4,0.068,b'Mothers Rastas',2007
9390,b'SOYTSKQ12A8C1373B4',93181,34.30246,b'Darlington SC',-79.87162,b'Buddy Johnson',0.0,140.01587,0.0,0,0.012,0.5017260817454576,72.74,7,1.0,b'Did You See Jackie Robinson Hit That Ball?',2005
9391,b'SOONJAI12A8C135254',288833,,b'',,b'Ini Kamoze',0.0,242.59873,0.0,7,0.135,nan,100.339,4,1.0,b'Here Comes The Hotstepper',1995
9392,b'SOODHEW12A6D4F8E96',38721,,b'',,b'The Robert Cray Band',0.0,384.522,0.0,1,0.272,0.26586104921065007,119.788,4,0.0,b'Far Away (Album Version)',0
9393,b'SOECXXF12AB0180834',506581,37.16793,b'United States',-95.84502,b'Jim Chappell',0.0,296.12363,0.0,2,0.196,0.5944833786044303,69.147,4,0.578,b'Moonlight Boy',0
9394,b'SOIABUP12AAF3B55F2',322542,42.54843,b'Vernet les Bains',2.38596,b'Cali',0.0,90.33098,0.0,0,0.123,0.0,75.25,4,0.911,b'Betty Et Tommy (Instrumental)',0
9395,b'SOULTKQ12AB018A183',803358,38.8991,b'Washington DC',-77.029,b'B.o.B',0.0,269.63546,0.0,10,0.403,1.0,104.038,4,0.742,b"Nothin' On You [feat. Bruno Mars] (Album Version)",2010
9396,b'SOTSCLM12AF72A097D',310448,,b'',,b'Justin Timberlake',0.0,238.602,0.0,9,0.0,nan,100.012,4,1.0,b'Sexy Ladies',2006
9397,b'SOCWHPT12A67ADA68D',66636,,b'',,b'\xc3\x84I-TIEM',0.0,100.70159,0.0,7,0.422,nan,135.799,4,0.661,b'\xc3\x84i Jo',2003
9398,b'SOHCMZK12A6D4F8933',56715,,b'',,b'Talking Heads',0.0,348.78649,0.0,10,0.032,0.6294767326751742,116.125,4,0.772,b'Two Note Swivel (Unfinished Outtake)',2005
9399,b'SOQJPYF12AF72AA8E2',391562,47.60356,b'Seattle WA',-122.32944,b'Pearl Jam',0.0,268.69506,0.0,10,0.197,0.758095180686138,94.916,4,0.543,b'You Are',2002
9400,b'SOFYGSX12A8C144D43',375651,34.56398,b'Benton Arkansas',-92.58685,b'Charlie Rich',0.0,174.18404,0.0,0,0.285,0.0,93.03,4,0.806,b'Cold_ Cold Heart',0
9401,b'SOHKNPJ12A81C2107E',276801,,b'',,b'Angela Dimitriou',0.0,177.3971,0.0,4,0.852,nan,132.076,4,0.0,b'Fotia Sta Savvatovrada (Live)',0
9402,b'SOMFTLI12AB018BC0A',751218,,b'',,b'Varios Artistas de Rumba',0.0,171.88526,0.0,6,0.351,nan,113.862,4,0.138,b'Don Toribio',0
9403,b'SOTRJTA12AB0180A36',357544,,b'',,b'Jason & The Scorchers',0.0,227.49995,0.0,2,0.944,nan,176.269,1,0.0,b'19th Nervous Breakdown',1998
9404,b'SOKSJHK12A6D4F7DF6',26379,,b'Westmoreland Jamaica',,b'Peter Tosh',0.0,371.1473,0.0,9,0.457,nan,146.644,4,0.107,b'Stand Firm (2002 Digital Remaster)',1978
9405,b'SOVQPMO12A6D4F8B8E',56247,,b'',,b'Mau Mau',0.0,233.40363,0.0,7,0.353,0.26586104921065007,195.874,3,0.62,b'Balon Combo',1994
9406,b'SOBACYS12A8C13D6A4',262524,37.80506,b'Oakland CA',-122.27302,b'Del The Funky Homosapien',0.0,316.60363,0.0,6,0.788,0.6362872244273321,83.646,4,0.647,b'Why You Wanna Get Funky...',1998
9407,b'SOUGFKW12A8C136C62',146318,,b'',,b'Movado',0.0,182.07302,0.0,7,0.013,nan,184.012,4,1.0,b'Dreaming',0
9408,b'SOVLXGX12AB0186244',414896,33.35303,b'Inverness MS',-90.59005,b'Little Milton',0.0,278.30812,0.0,7,0.583,nan,141.609,4,0.407,b'Packed Up And Took My Mind',1975
9409,b'SODVGEX12AB01803B2',404571,,b'',,b'Peret',0.0,179.69587,0.0,7,0.496,nan,86.005,4,0.59,b'T\xc3\xb3cale Las Palmas',1973
9410,b'SOWONAR12AB018A39C',680677,,b'',,b'Alain-Fran\xc3\xa7ois',0.0,294.42567,0.0,5,0.918,nan,141.892,3,0.392,b'Minuit sur terre',0
9411,b'SOKAWOJ12AB018192A',645968,,b'Florida',,b'The Freedom',0.0,189.3873,0.0,2,0.202,nan,139.103,4,0.55,b'We Say No',0
9412,b'SOGRWLL12A6D4F9ECF',225610,31.84666,b'Sicily Island LA',-91.657,b'Sonny Simmons',0.0,699.03628,0.0,1,0.66,nan,100.53,3,0.568,b'Metamorphosis',0
9413,b'SOOAISV12A8C143ACA',612611,,b'',,b'Rodney O_ Joe Cooley',0.0,222.27546,0.0,7,0.542,0.0,94.513,4,0.702,b"DJ's & MC's",0
9414,b'SOUVCGM12AB0185A29',571520,,b'Jackson MS',,b'Faith Hill',0.0,231.44444,0.0,7,0.549,0.5248222581905113,87.003,4,0.702,b'Unsaveable (Album Version)',2002
9415,b'SOCUXEW12A58A7CA5B',282042,34.05349,b'Venice CA',-118.24532,b'Suicidal Tendencies',0.0,312.55465,0.0,11,0.166,0.7045040795077733,130.345,4,0.0,b'Monopoly On Sorrow',1992
9416,b'SOICUVH12A58A76E9C',602374,,b'',,b'Joe McBride',0.0,262.76526,0.0,2,0.453,nan,99.99,4,0.913,b'All In',2005
9417,b'SONZMIX12A6D4F568C',85223,,b'',,b'Jazzy B',0.0,342.96118,0.0,10,0.0,nan,163.855,4,0.737,b'Das Guru',0
9418,b'SOYNMUG12AB017FB36',455287,,b'',,b'Michael Bloomfield',0.0,148.24444,0.0,4,0.247,0.22914410371660274,87.644,4,0.91,b'I Am A Pilgrim',0
9419,b'SORXWBT12AF729EE75',609810,30.2676,b'Austin TX',-97.74298,b'The Fabulous Thunderbirds',0.0,196.44036,0.0,1,0.967,nan,115.476,3,1.0,b'Mathilda',1981
9420,b'SOUUMMY12A8C13A529',212459,,b'',,b'David Summers',0.0,255.39873,0.0,7,0.781,0.3347065490692206,160.828,4,0.19,b'Te Necesito',0
9421,b'SORZJUY12AB018BFB9',806525,,b'',,b'Commander Cody & His Lost Planet Airmen',0.0,162.45506,0.0,9,0.333,nan,182.918,7,0.364,b'Sister Sue',1973
9422,b'SOTTMUI12A8C137CC2',148686,,b'',,b'Imiskoubria',0.0,246.54322,0.0,2,0.378,nan,93.003,4,0.789,b'Ine Mono Ekloges',0
9423,b'SOYQXAU12A8C135A75',151698,43.58015,b'Antibes France',7.12123,b'M83',0.0,116.45342,0.0,9,0.402,0.78958341704847,110.182,4,0.501,b'Let Men Burn Stars',2005
9424,b'SOIRCWN12A6D4FC58D',59773,37.87869,b'San Francisco Bay Area',-121.94345,b'Y&T',0.0,201.74322,0.0,3,0.483,0.6665323790942675,123.788,4,0.521,b'Contagious',1987
9425,b'SOODUWF12AB017A0B8',386453,34.05464,b'Pomona CA',-117.75002,b'Kokane',0.0,208.03873,0.0,0,0.282,0.21204540548371908,94.854,4,1.0,b'Straight Coats',0
9426,b'SOFKVJV12A6D4F8F4B',47334,,b'',,b'Bert Kaempfert And His Orchestra',0.0,132.5971,0.0,10,0.407,0.0,88.47,4,1.0,b'Talk',0
9427,b'SOKAAAY12AB0186459',451998,,b'',,b'Bescenta',0.0,231.91465,0.0,1,0.668,nan,76.014,1,0.746,b'Why',0
9428,b'SOONZSD12AAF3B5127',548298,,b'',,b'Ken Chu',0.0,224.78322,0.0,6,0.896,nan,110.078,4,1.0,b'Ai Bu Hui Yi Zhi Deng Ni',0
9429,b'SOUXEOI12A6D4FB18E',65619,,b'Mt. Vernon NY',,b'Pete Rock & C.L. Smooth',0.0,286.69342,0.0,1,0.69,0.932274163156757,101.779,4,0.978,b'They Reminisce Over You (Single Version)',1992
9430,b'SOFQUFD12A8C13406F',148254,,b'',,b'Clara Nunes',0.0,213.49832,0.0,6,0.448,nan,91.806,7,0.593,b'Na\xc3\xa7\xc3\xa3o',1982
9431,b'SOMMXAD12A58A76FBF',138515,,b'LONG BEACH California',,b'Story Of The Year',0.0,145.3971,0.0,10,0.059,0.62418015881063,209.695,4,0.493,b'Meathead (Album Version) (Non-PA)',2005
9432,b'SOKWHHK12AB01895AA',713194,,b'',,b'The Honeydogs',0.0,221.07383,0.0,11,0.63,0.0,117.003,4,1.0,b'Kandiyohi',0
9433,b'SOWZWPJ12A58A7918F',389998,,b'',,b'Marco Rima',0.0,362.9971,0.0,9,0.645,0.0,187.511,4,0.796,b'Der Kleine Idiot',0
9434,b'SOXVOIG12A8C13D07D',303281,53.34376,b'Dublin Ireland',-6.24953,b'Ronnie Drew',0.0,195.00363,0.0,9,0.954,0.33832664134424445,117.141,4,0.162,b'Seven Drunken Nights',0
9435,b'SODPTLB12A8C13E227',111347,,b'',,b'Massive T\xc3\xb6ne',0.0,310.25587,0.0,8,0.19,0.30416950343527516,92.872,4,1.0,b'Notify The President Feat. Celestial Souljahz - Shabazz The Disciple & Freestyle',0
9436,b'SOHRRYN12A8C133127',285334,,b'',,b'Original Love',0.0,164.91057,0.0,9,0.357,nan,75.085,4,1.0,b"Let's Go To The Darkside Of The Moon (Piano Version)",0
9437,b'SOIUETF12AB0189B73',812008,,b'',,b"Gina V. D'Orio",0.0,139.91138,0.0,5,0.148,0.22914410371660274,168.628,1,0.0,b'Naval War',2004
9438,b'SOCDUBJ12AB018994E',360236,40.14323,b'Nueva Jersey (Estados Unidos)',-74.72671,b'Ill Ni\xc3\xb1o',0.0,218.43546,0.0,5,0.051,nan,139.202,4,0.873,b'Fallen (Album Version)',0
9439,b'SOCLLUZ12A8AE47ACE',138168,37.82245,b'FLGAKY',-85.69091,b'Dark new Day',0.0,278.02077,0.0,10,0.527,0.3347065490692206,133.985,4,0.896,b'Free (Album Version)',2005
9440,b'SONABHP12A8C137026',205293,,b'Shreveport LA',,b'Kenny Wayne Shepherd',0.0,386.48118,0.0,7,0.554,0.5184187065975314,90.514,1,0.0,b'Born In Louisiana [with Clarence "Gatemouth" Brown] [Live]',0
9441,b'SOSOZDV12A8C1363A0',289460,29.76045,b'Houston TX',-95.36978,b'Johnny Nash',0.0,161.67138,0.0,2,0.56,0.26586104921065007,170.987,4,0.471,b'Loving You',0
9442,b'SOCJBTL12AB0188831',662522,,b'Glasgow UK-SCOTLAND',,b'Twin Atlantic',0.0,240.19546,0.0,9,0.621,0.439202489315343,141.925,4,0.822,b'What Is Light? Where Is Laughter? (Acoustic Version)',2008
9443,b'SODNCTF12AB0187B92',556971,,b'Medicine Lodge KS',,b'Martina McBride',0.0,230.66077,0.0,6,0.788,0.38293509007501925,159.886,4,0.822,b'Make Me Believe',1999
9444,b'SOROTVP12A8C13A565',103612,55.8578,b'Glasgow ',-4.24251,b'Unkle Bob',0.0,252.18567,0.0,6,0.704,0.48280427552970673,124.094,4,0.465,b'What Do I Know',2006
9445,b'SOLQWHJ12A8C135A13',200895,,b'Los Angeles CA',,b'Berlin',0.0,231.18322,0.0,11,0.082,0.21508031850922793,131.989,4,0.0,b"Now It's My Turn (Aqualite Mix)",2004
9446,b'SOBEGZR12AB0182008',467049,35.67484,b'Keiser AR',-90.09876,b'Ed Bruce',0.0,165.25016,0.0,9,0.808,0.0,103.431,1,0.0,b"Ruby Don't Take Your Love To Town",0
9447,b'SORSEIY12AB01827CD',501807,,b'',,b'Intex Systems',0.0,131.13424,0.0,11,0.175,nan,45.514,1,0.0,b'Vapour Fragments',2006
9448,b'SONFRWI12AC3DF99FA',776252,,b'Miami',,b'Rick Ross',0.0,105.69098,0.0,8,0.581,0.3552855364230894,125.804,4,1.0,b'Single Again (Remix)',0
9449,b'SOQKUXE12A8C139BE8',300080,,b'M\xef\xbf\xbdengladbach Germany',,b'Eko Fresh feat. G-Style',0.0,266.57914,0.0,6,0.211,0.2707759989463275,93.203,4,0.965,b'Ich bin jung und brauche das Geld',2003
